rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
1561364697011178939,,2221,,1561364697,10483026,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697111491078,,2222,,1561364697,110506057,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697211228833,,2223,,1561364697,210513114,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697311293191,,2224,,1561364697,310708045,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697411042042,,2225,,1561364697,410490036,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697511718485,,2226,,1561364697,510890960,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697611365488,,2227,,1561364697,610502004,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697711131779,,2228,,1561364697,710458993,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697811357942,,2229,,1561364697,810504913,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364697911445058,,2230,,1561364697,910444974,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698011206423,,2231,,1561364698,10457038,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698111103527,,2232,,1561364698,110481977,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698211406484,,2233,,1561364698,210478067,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698311378806,,2234,,1561364698,310498952,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698411206709,,2235,,1561364698,410495042,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698511598022,,2236,,1561364698,510687112,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698611770483,,2237,,1561364698,610685110,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698711230185,,2238,,1561364698,710447072,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698811315926,,2239,,1561364698,810436964,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364698911292021,,2240,,1561364698,910634040,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699012211897,,2241,,1561364699,10843038,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699111250350,,2242,,1561364699,110472917,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699211339406,,2243,,1561364699,210479021,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699311187024,,2244,,1561364699,310450077,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699411861241,,2245,,1561364699,410484075,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699512076064,,2246,,1561364699,511116981,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699611293260,,2247,,1561364699,610507965,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699711171242,,2248,,1561364699,710454940,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699811659071,,2249,,1561364699,810475111,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364699911199833,,2250,,1561364699,910495042,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700011400645,,2251,,1561364700,10490894,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700111035476,,2252,,1561364700,110481023,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700211646008,,2253,,1561364700,210853099,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700311509736,,2254,,1561364700,310492992,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700411386068,,2255,,1561364700,410499095,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700511284923,,2256,,1561364700,510473012,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700611092817,,2257,,1561364700,610435009,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700711385444,,2258,,1561364700,710462093,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700811154012,,2259,,1561364700,810512065,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364700910760334,,2260,,1561364700,910432100,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[]
1561364701011248838,,2261,,1561364701,10402917,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.482328403944829e-06, -2.586271227388259e-07, 3.2011757283828856e-06, -1.3147690466895598e-06, -1.6825904226975759e-06, 3.7261376172092465e-07]",[],[]
1561364701111596278,,2262,,1561364701,110532045,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.017553687848579445, -0.0013036851368155794, 0.016136456119654467, -0.006627475287057548, -0.00848158577565062, 0.0018782679008460621]",[],[]
1561364701211215710,,2263,,1561364701,210508108,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.0349683081800902, -0.0025970419451009827, 0.03214507261345905, -0.013202444995768507, -0.01689597694895902, 0.0037416553927653124]",[],[]
1561364701311400711,,2264,,1561364701,310496091,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.05247625949161841, -0.0038973303003355373, 0.0482394848258982, -0.019812652243674542, -0.025355463757974962, 0.005615029423435476]",[],[]
1561364701411160436,,2265,,1561364701,410501003,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.07912481442469879, -0.005876477091799183, 0.07273651593635244, -0.02987393627574068, -0.03823150475925948, 0.008466460174996235]",[],[]
1561364701511443859,,2266,,1561364701,510478973,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.12183220163723953, -0.009048288418370243, 0.11199583772018068, -0.045998306024563396, -0.0588668476582391, 0.013036207297211947]",[],[]
1561364701611300876,,2267,,1561364701,610487937,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.17546789190426654, -0.013031727841877245, 0.16130114438320764, -0.06624870667058841, -0.0847825248401615, 0.018775297352663235]",[],[]
1561364701711119665,,2268,,1561364701,710509061,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.23744461930271654, -0.017634643140064507, 0.2182740580371216, -0.08964830410840945, -0.11472842191082232, 0.02540688945320386]",[],[]
1561364701811230854,,2269,,1561364701,810492992,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.3084028767435892, -0.02290460272678949, 0.2835033601301543, -0.11643891937163507, -0.1490140120481771, 0.03299951719051138]",[],[]
1561364701911187255,,2270,,1561364701,910494089,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.3886850484911498, -0.02886703494965942, 0.3573037918553837, -0.1467498212082156, -0.18780472838118714, 0.04158981613534859]",[],[]
1561364702011309296,,2271,,1561364702,10498046,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.47741518311176134, -0.035456884255991826, 0.43887012345176113, -0.18025029014033128, -0.23067732895159357, 0.05108405832156427]",[],[]
1561364702111165312,,2272,,1561364702,110476016,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.5728226927857246, -0.04254265183802161, 0.5265747190113776, -0.21627183262293076, -0.2767763016530149, 0.061292788502143807]",[],[]
1561364702211396304,,2273,,1561364702,210516929,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.672941915748273, -0.04997835104902029, 0.6186106183622828, -0.25407230404907566, -0.3251518786071798, 0.07200567825900608]",[],[]
1561364702311329290,,2274,,1561364702,310501098,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.7728708197108927, -0.057399915563446896, 0.7104715644943784, -0.2918009196646601, -0.37343549728246006, 0.08269820363024348]",[],[]
1561364702411875513,,2275,,1561364702,410540103,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.8729698926734487, -0.06483411826523774, 0.8024889406954193, -0.3295937833659704, -0.4218013381655048, 0.09340893731035915]",[],[]
1561364702511306864,,2276,,1561364702,510493993,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-0.9728232686360965, -0.07225007343239637, 0.8942804567300983, -0.3672938830390582, -0.47004846324378435, 0.10409338108534248]",[],[]
1561364702611950657,,2277,,1561364702,610476970,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.072830543598687, -0.07967745843928589, 0.9862134464243779, -0.4050520879848169, -0.5183699491959758, 0.11479429225760768]",[],[]
1561364702711862976,,2278,,1561364702,710509061,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.1728718555612645, -0.0871073713213073, 1.0781777250740885, -0.44282314375589543, -0.5667078811358953, 0.12549884543405276]",[],[]
1561364702811223807,,2279,,1561364702,810522079,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.272827786523874, -0.09453094308905202, 1.1700635161278405, -0.48056196353917735, -0.615004558709149, 0.13619426273016516]",[],[]
1561364702911250132,,2280,,1561364702,910504102,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.3728650034864531, -0.1019605518417828, 1.2620240303954822, -0.5183314732242411, -0.6633405120281635, 0.14689837773617465]",[],[]
1561364703011311288,,2281,,1561364703,10477066,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.4729087494490298, -0.1093906454932043, 1.3539905465313844, -0.5561034479631731, -0.7116796200274927, 0.15760319135385056]",[],[]
1561364703111196680,,2282,,1561364703,110479116,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.5728694934116378, -0.11681457471498465, 1.4458807619980547, -0.5938440849166599, -0.7599786231446821, 0.1682991236473516]",[],[]
1561364703211239556,,2283,,1561364703,210474967,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.6728283053742463, -0.1242383604501253, 1.537769201448569, -0.6315839924346935, -0.8082766927586752, 0.1789948492142882]",[],[]
1561364703311299207,,2284,,1561364703,310481071,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.772823049336841, -0.131664814799105, 1.6296906718579383, -0.6693374662439807, -0.8565921239859432, 0.18969441955292002]",[],[]
1561364703411229523,,2285,,1561364703,410499095,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.872823314299434, -0.13909167918418075, 1.7216172175184439, -0.707093024532117, -0.9049102228483803, 0.2003945806458803]",[],[]
1561364703511150858,,2286,,1561364703,510436058,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-1.972855517262015, -0.14652091555491809, 1.8135731226013003, -0.7448606411585048, -0.9532437535043379, 0.21109815914723434]",[],[]
1561364703611462026,,2287,,1561364703,610498905,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.0729325972245793, -0.1539534848707532, 1.90557028145073, -0.7826452013018853, -1.00159896781606, 0.221806539547157]",[],[]
1561364703711607476,,2288,,1561364703,710843086,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.172871668187195, -0.16137580447248084, 1.9974405737299554, -0.8203776555149086, -1.0498874989794336, 0.23250015280088984]",[],[]
1561364703811486078,,2289,,1561364703,810513019,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.271379725371406, -0.16869184490315467, 2.087995387960292, -0.8575698239182702, -1.0974845933226716, 0.2430406456807826]",[],[]
1561364703911333239,,2290,,1561364703,910485029,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.3638688468907905, -0.17556086832900467, 2.1730172172087663, -0.892489515579586, -1.142173460086627, 0.2529371044549067]",[],[]
1561364704011189269,,2291,,1561364704,10485887,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.448242457838503, -0.1818271653875396, 2.250578757692964, -0.9243451590352162, -1.1829410768192163, 0.26196519282520253]",[],[]
1561364704111755600,,2292,,1561364704,110826015,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.5249551621832516, -0.18752449880954583, 2.321097910030473, -0.9533083920967701, -1.2200070989334677, 0.2701735540197703]",[],[]
1561364704211211763,,2293,,1561364704,210494995,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.5931468565975684, -0.19258899005657512, 2.383784013038199, -0.9790544788115363, -1.2529559419544394, 0.277470155840856]",[],[]
1561364704311308549,,2294,,1561364704,310523986,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.652102393936526, -0.19696752626074915, 2.437979658391305, -1.0013134120977836, -1.2814420612931974, 0.28377847659465455]",[],[]
1561364704412034934,,2295,,1561364704,410770893,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.700396325076098, -0.2005542415292533, 2.4823744834218977, -1.019547007106611, -1.304776708857686, 0.2889459913327311]",[],[]
1561364704511460148,,2296,,1561364704,510504007,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.7392890497959343, -0.20344274379640587, 2.5181271270389614, -1.0342311335506111, -1.3235688842458768, 0.293107564504583]",[],[]
1561364704611411262,,2297,,1561364704,610532045,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.7643829526195867, -0.20530642898997262, 2.5411950239548506, -1.0437054515545647, -1.3356937488942973, 0.29579264541676464]",[],[]
1561364704711086897,,2298,,1561364704,710514068,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.789408420985922, -0.20716503166266856, 2.5642000116047736, -1.0531539318155574, -1.3477855474015883, 0.29847040375117245]",[],[]
1561364704811203045,,2299,,1561364704,810494899,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.8060916839539587, -0.21200976258380846, 2.5850336497134787, -1.0756390579121877, -1.350652247826961, 0.2835493410657475]",[],[]
1561364704911434875,,2300,,1561364704,910464048,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.8201423803931043, -0.21779435031119385, 2.605178287034427, -1.1022270440125181, -1.3506113405940434, 0.2630860814204291]",[],[]
1561364705011658175,,2301,,1561364705,10499000,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.8396620979755838, -0.22583050134887872, 2.6331639198469654, -1.1391640016938043, -1.3505545108392274, 0.23465780736130795]",[],[]
1561364705111118696,,2302,,1561364705,110502958,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.864506941141679, -0.23605897475515092, 2.668784243511665, -1.1861776388915042, -1.350482177500407, 0.19847408659295018]",[],[]
1561364705211227395,,2303,,1561364705,210505962,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.894797948440319, -0.24852960137702293, 2.712212792321335, -1.2434969955874067, -1.350393988185647, 0.15435864007719094]",[],[]
1561364705311199423,,2304,,1561364705,310487985,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.929958229355138, -0.2630048788376219, 2.762622472026489, -1.310030427883504, -1.350291622455446, 0.10315164399137856]",[],[]
1561364705411648486,,2305,,1561364705,410476922,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-2.969816639500042, -0.2794143480163126, 2.8197679110469838, -1.3854540810457374, -1.3501755785799996, 0.04510235089211497]",[],[]
1561364705511407629,,2306,,1561364705,510513067,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.014359388858518, -0.29775233164573534, 2.8836293384851635, -1.4697418603699102, -1.3500458967075968, -0.019769155611960253]",[],[]
1561364705611285988,,2307,,1561364705,610507965,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.062903610480489, -0.31773769748479697, 2.953227720518232, -1.5616015838595159, -1.3499045649387915, -0.09046835658271739]",[],[]
1561364705711204951,,2308,,1561364705,710491895,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.115466889789342, -0.33937768534717816, 3.028588269560234, -1.6610665282275343, -1.3497515320753384, -0.16702086321219176]",[],[]
1561364705811393560,,2309,,1561364705,810518026,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.1682888711058874, -0.3611241792795773, 3.104319722503103, -1.7610210117023468, -1.34959774602621, -0.2439501402300312]",[],[]
1561364705911407854,,2310,,1561364705,910521984,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.22121566724874, -0.38291382484937275, 3.1802014496100295, -1.8611738351781018, -1.3494436548189328, -0.32103206825806807]",[],[]
1561364706012414492,,2311,,1561364706,11049032,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.27398030596475, -0.40463671117593175, 3.2558506898386868, -1.961019809848913, -1.3492900357171957, -0.3978778322252498]",[],[]
1561364706111305479,,2312,,1561364706,110495090,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.325164574818162, -0.4257089686776845, 3.3292341364924223, -2.057875267137037, -1.3491410177082475, -0.4724219651683727]",[],[]
1561364706211245735,,2313,,1561364706,210478067,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.372689548900966, -0.4452747163980448, 3.397371212169202, -2.147806279155182, -1.349002653379289, -0.5416367466922237]",[],[]
1561364706311501238,,2314,,1561364706,310451984,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.4156645123826412, -0.4629672519543854, 3.4589848878306753, -2.2291273536415415, -1.348877535962627, -0.6042249493327375]",[],[]
1561364706411659399,,2315,,1561364706,410495042,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.4541084279409504, -0.4787943821677794, 3.514102350475564, -2.3018743734731593, -1.3487656102502743, -0.6602141900981008]",[],[]
1561364706511327336,,2316,,1561364706,510502099,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.4872121148230897, -0.4924229721596697, 3.561563468799138, -2.3645161343640884, -1.3486692320931075, -0.7084259881979615]",[],[]
1561364706611298746,,2317,,1561364706,610490083,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5154240178703997, -0.5040376439903834, 3.602011183080294, -2.4179012238032107, -1.3485870958876889, -0.7495134531251276]",[],[]
1561364706712161199,,2318,,1561364706,710510969,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5382951126421758, -0.5134535369819998, 3.63480172206218, -2.46117995753182, -1.348520508924903, -0.7828226312654806]",[],[]
1561364706811503388,,2319,,1561364706,810498952,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5554909479900627, -0.5205329595961271, 3.659455579471613, -2.4937194571355126, -1.348470444926664, -0.8078664321237493]",[],[]
1561364706911557207,,2320,,1561364706,910492897,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5644705708802285, -0.5242298166588335, 3.672329763123983, -2.51071150373078, -1.3484443016300187, -0.8209442432852345]",[],[]
1561364707011939662,,2321,,1561364707,10691881,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5734496550957404, -0.5279264519524053, 3.685203174472605, -2.5277025309976278, -1.3484181599016725, -0.8340212699276499]",[],[]
1561364707111574472,,2322,,1561364707,110786914,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.582425183430085, -0.5316216233109581, 3.698071487715465, -2.5446868295076874, -1.3483920285259274, -0.8470931178289327]",[],[]
1561364707211480199,,2323,,1561364707,210486888,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364707311462049,,2324,,1561364707,310534954,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364707411374562,,2325,,1561364707,410763025,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364707511435460,,2326,,1561364707,510634899,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364707611198016,,2327,,1561364707,610452890,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364707711470311,,2328,,1561364707,710478067,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364707811346182,,2329,,1561364707,810487031,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364707911304844,,2330,,1561364707,910537958,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
1561364708011328455,,2331,,1561364708,10504007,'',"[joint_1, joint_2, joint_3, joint_4, joint_5, joint_6]","[-3.5827597553347483, -0.5317593645640002, 3.698551167118291, -2.5453199364279935, -1.3483910544524436, -0.8475803841921912]",[],[]
